provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (ms),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
http://localhost:8545,1372,15,156.10,44.22,14.92,0.87,10.16,0xa64ef08ce7e78dc0c3bd5cfa29862f04ac28f5d70462f1280c6eb552b2f3420b,2740734,2740453
http://localhost:8545,1373,15,156.11,44.22,14.95,0.87,8.16,0xfe4b47429bcc5c1fed3a1cf6ac06b3c116e602635e05a44dcfcc8c5c3e0ed808,2740746,2740465
http://localhost:8545,1374,29,156.06,44.22,91.39,1.41,9.15,0xa53f4d033ccde7ed589201f7e45e388b63d4a3f3865f52987c0c2047d55ee04d,2740695,2740414
http://localhost:8545,1375,23,156.24,44.22,23.46,0.87,9.12,0xe6b974f74b776fb00e2b613a3d505bb5ca3a13324dc197a1c3773b787f816ec8,2740761,2740480
http://localhost:8545,1376,21,156.45,44.22,18.65,0.86,9.12,0x73705ce2d81204eb5c073c8ecd036e60742e9e2764e27746685c836bf6aaa4e3,2740776,2740495
http://localhost:8545,1377,17,156.51,44.22,16.31,0.86,9.16,0x08462b6978ba5ed7133a5e634a550106b2a59993209d3a6c71c8a90031db2c4a,2740773,2740492
http://localhost:8545,1378,44,156.30,44.22,73.39,1.25,8.14,0x3f15d06834f8b2bace4f84ad876df7022a6e343eb7fdf67c3e6734c74c8c225b,2740728,2740447
http://localhost:8545,1379,15,156.14,44.22,16.34,0.87,9.12,0xfbac705d2193d4ab65e81c630a0f75d16c0829d9e2605a334d552026b09a53b8,2740743,2740462
http://localhost:8545,1380,18,156.19,44.22,18.70,0.87,9.13,0x51d576fc860047254c49ac7463455a8103a01c00ca60428064eb14e4c2229d8f,2740743,2740462
http://localhost:8545,1381,15,156.08,44.22,15.09,0.86,8.15,0x9a8676e383c37f23ff7cb4facfca7b18545f631f8c78b3a01019edff4bfe8001,2740689,2740408
http://localhost:8545,1382,17,156.24,44.22,42.57,1.39,9.12,0x61271942f416bca8a16475179feb342278f3d349e0d11a181048a93b0cd37c48,2740716,2740435
http://localhost:8545,1383,16,156.31,44.22,16.02,0.86,9.12,0x8e1d116f8b203907ff2e3357a254de65fe5f021442da1f8cc972664297d1cab6,2740764,2740483
http://localhost:8545,1384,20,156.03,44.22,19.54,0.86,8.13,0x30e2cd7b2365f92d542be173c6a4dde70d11280180dea77d7149e720c88048a4,2740716,2740435
http://localhost:8545,1385,27,156.29,44.22,26.27,0.87,9.15,0x43ae78340fe2d84ef36c9c0d1726611abe420bc3532aaafccc8ef0ce209eb172,2740776,2740495
http://localhost:8545,1386,20,156.08,44.22,53.52,1.69,8.13,0x33fa99dd1b9a10199164a1f81550408dfdaa89ecbf3576d9329f6a7cadc37669,2740812,2740531
http://localhost:8545,1387,15,156.02,44.22,14.84,0.87,10.12,0x5baf50c5161a850d24e553df470bae2c1e4d325936418d1236e657bfa46600c8,2740716,2740435
http://localhost:8545,1388,16,156.09,44.22,16.71,0.87,9.16,0xf81769272fc15fd42208d5c87b6985ccc9b84cf66d9b177128d5589be2c0e8b9,2740674,2740393
http://localhost:8545,1389,22,156.07,44.22,22.32,0.86,8.16,0x6c2acd60d7f7ab8f42df661adb8a346c2aa40f62804ad34ba40805aaeb569f75,2740725,2740444
http://localhost:8545,1390,24,156.11,44.22,52.00,1.34,8.13,0x14c7e8c299ae548df798fa5fc3736ef07a09e36e03f9d889fc524d1ac4e7a06d,2740764,2740483
http://localhost:8545,1391,15,156.07,44.22,15.45,0.86,10.12,0xa8ee082d28fed3effbc1db1675b20180eb445e724198b78ba8c08f701f9490e0,2740740,2740459
http://localhost:8545,1392,15,156.18,44.22,15.45,0.87,10.12,0xc52dd7c9f63e48c96106f33793fbdcea8c662c083ce80b8e2787bb80e96565af,2740704,2740423
http://localhost:8545,1393,12,156.28,44.22,16.73,0.87,9.13,0xbe43ec17f4c714ee9c71a96304fb7230a0275b3ea488ebea9be9b4f7fe380235,2740773,2740492
http://localhost:8545,1394,31,156.00,44.22,71.65,1.32,8.15,0x636116789ea7fff26faa7e09d34f4870b9cc9cf6b567827398f73996925ba242,2740755,2740474
http://localhost:8545,1395,17,156.12,44.22,17.37,0.87,9.15,0x5fcf6101d33a1198b4d103087bc37ce4f1a19344e719f99cd902c52af3e360ae,2740710,2740429
http://localhost:8545,1396,17,156.02,44.22,17.04,0.87,9.15,0x9734204e4a8d744d0cf6883b6d037256bf8e4dcb4b91fe805da77728c60feda2,2740740,2740459
http://localhost:8545,1397,26,156.04,44.22,37.92,0.87,9.15,0xc45bf975a8af7d598ffe8f7d67ae0f48b2870fade75549d778361cc1b577a416,2740689,2740408
http://localhost:8545,1398,29,156.05,44.22,69.23,1.50,9.12,0xaa4295fb4bfb36aa7f2ffc56bc77b9a60da820a9e4c35a7b9d250698e19a276f,2740689,2740408
http://localhost:8545,1399,16,156.20,44.22,16.84,0.86,9.15,0xeb8245dd6ec9ffa958c2779af9f99193d8568920b9ca9c7a43b99df662a68938,2740794,2740513
http://localhost:8545,1400,13,156.22,44.22,12.85,0.85,10.12,0xdff4e680c106e364c87fcfeed003b7fcce7be0bd7df49fe42987be427bcb15bc,2740716,2740435
http://localhost:8545,1401,16,156.28,44.22,16.13,0.86,9.12,0x74d172131d8d82280860df80b1ecd2a6507eb022846e4c1fc07d2d2e33087ca9,2740770,2740489
http://localhost:8545,1402,26,156.14,44.22,60.94,1.48,11.13,0x45176fd998ace328cc2bea754ca217cfee89f24d1b5bbc94be5b6d047d59a348,2740734,2740453
http://localhost:8545,1403,14,156.06,44.22,13.42,0.87,10.12,0x6e3b51db97f7e8786d6b796c3e9f77efb7d26dd8450a512f68af6daff5dd80ba,2740725,2740444
http://localhost:8545,1404,15,156.10,44.22,14.92,0.87,8.10,0xe477026f07dbd84dba4aed92c44a1ae0337924f272a6d5f02f11e62e15477ebc,2740770,2740489
http://localhost:8545,1405,17,156.37,44.22,16.85,0.86,8.11,0xf4a11e22420df0f973c9d3157e172acd848d58e4f7dc7980cf0a79d1975f7af8,2740770,2740489
http://localhost:8545,1406,47,155.97,44.22,72.90,1.22,9.12,0x7ba990c5f2843d8ebff6d02ff8ebe0efd13463a7a1f34fa6cfe73db2d0273845,2740716,2740435
http://localhost:8545,1407,15,156.12,44.22,15.22,0.86,8.13,0x1401f3ef8a36a463573569eb6762648170ffaedce3525d0cc6e959bc21949df5,2740752,2740471
http://localhost:8545,1408,15,155.91,44.22,15.29,0.87,9.13,0xe0b8c379970b3f276731bc53101a63209e6d7fc86c8813ca12f7f1ee8bd511c8,2740734,2740453
http://localhost:8545,1409,13,156.22,44.22,12.59,0.88,9.13,0x68a511749c64475107c9b444beb28310fdb66b8dd0bda4a60a873ff34e021d16,2740812,2740531
http://localhost:8545,1410,21,156.09,44.22,62.68,1.72,9.13,0x31ad6656c794eab5e749955f1fe0fbf85b4e707b0339b4f4081e7425961bd94f,2740704,2740423
http://localhost:8545,1411,16,156.11,44.22,15.62,0.85,9.16,0x3f01dbc5532152428b09924a2600c5af6e8bddca78eb4f7de44800a4ff97df14,2740740,2740459
http://localhost:8545,1412,15,156.38,44.22,14.23,0.85,8.14,0x04a665e9de8020ae5f8c42e8c4de10c08f418b1cb7ba522b3eef13f3d035289b,2740773,2740492
http://localhost:8545,1413,20,156.29,44.22,19.72,0.85,9.13,0x9c9fdebf63c13d5d46f1dd9ba9cfeb82ee8ed84b5d587d82a822eb416d3d3772,2740770,2740489
http://localhost:8545,1414,23,155.83,44.22,56.16,1.32,9.12,0x679348cb6e6041aec010e807321f544c78f41ad7b11bb15d4896f55354e0c78e,2740695,2740414
http://localhost:8545,1415,21,156.27,44.22,21.93,0.87,9.13,0x61a8d161b73f18ad2160ceafd449bc18f5e5bf7d664c6fd1c1506324d2c0d724,2740719,2740438
http://localhost:8545,1416,15,156.22,44.22,15.42,0.87,9.13,0x44296aea44ce09f0862d6d4574c56dd5d6e06d6126dee1683db1af799152a1ad,2740731,2740450
http://localhost:8545,1417,22,156.19,44.22,36.60,0.86,9.13,0x4ab46159b9c24427962ef33d911f88ddeb0b769589a61664e009492a454aae88,2740731,2740450
http://localhost:8545,1418,18,156.18,44.22,40.32,1.63,9.12,0x8887f8e2c3e408d55317c75204e09097a52fc962726eb6504f144d1b294caefa,2740713,2740432
http://localhost:8545,1419,17,155.87,44.22,17.02,0.86,10.12,0xd9aa8248e67bcb0e0b2f5b43d78bca609035744e207b430e73651754085e3855,2740743,2740462
http://localhost:8545,1420,21,156.23,44.22,21.34,0.86,10.16,0xbf5c9a86ef791e1a937f92944fa832b102efe894100210d8933335441836a6af,2740740,2740459
http://localhost:8545,1421,24,156.05,44.22,24.27,0.87,9.14,0xb3f7246a2f61bdb502fcb31eff0a2b8606ed6f1ecbb306416cf1ad2e63d1c030,2740665,2740384
http://localhost:8545,1422,14,156.15,44.22,33.78,1.37,10.11,0x2bc4e07189e4bf7b43e3f4e95af9beac337f18d9cf81ab903830bf22a4c3dd04,2740773,2740492
http://localhost:8545,1423,19,155.77,44.22,18.36,0.87,9.13,0xa81ca1eb697b9c836a290453f77e90784d6adf3c8ba455b2709e1b719d6fe6f0,2740779,2740498
http://localhost:8545,1424,19,156.43,44.22,19.63,0.87,9.12,0x2328b03f8251be17e4e53e694db8d6fc8e9e76097b48ddbd867790fc80235174,2740761,2740480
http://localhost:8545,1425,13,156.04,44.22,13.08,0.86,9.14,0xac9240b4bc79b078dba033d247ab35aaf5da397654c3cb93774b77fa088beb09,2740695,2740414
http://localhost:8545,1426,19,156.15,44.22,53.32,1.47,8.18,0x1ff888db48902d24019ef997f69108ad0d960189a5fea120dc04586b9e8a3a28,2740752,2740471
http://localhost:8545,1427,19,155.93,44.22,19.10,0.86,9.10,0x9120cbf496e3c0c0d06e2e003c68b93e2d3397254a0b8e63e759de147bebdf47,2740680,2740399
http://localhost:8545,1428,15,156.20,44.22,14.87,0.87,9.12,0x0196d4a4d9dc05b63aaea633f7fe6454518fb35dfb26d28127389baa0fdb7c7a,2740827,2740546
http://localhost:8545,1429,13,156.19,44.22,12.57,0.87,8.16,0x70e611a41eb24682113ba200bb2562e636a581384f9026578977aef773d71fc5,2740782,2740501
http://localhost:8545,1430,23,156.14,44.22,58.24,1.48,9.13,0xb05f54806d1b54938dfe80eb7c4c9eba807e4d215804bfee4dfef210139b241d,2740812,2740531
http://localhost:8545,1431,14,156.19,44.22,14.35,0.87,8.13,0xda92dd11b50b1852e7b230fbe945161a99520f1f3e69ab2822e6d956731916fc,2740794,2740513
http://localhost:8545,1432,17,156.24,44.22,17.05,0.87,9.13,0x995311f999938de16b04f35dc17f483645e395fd7173f6fed3fab5f4a1975c35,2740773,2740492
http://localhost:8545,1433,26,156.12,44.22,31.69,0.88,10.13,0x6582a35d190694c4621b857c9f117ca5ea46c5fff4cdd6ee00e895b8ec137dd1,2740749,2740468
http://localhost:8545,1434,25,156.19,44.22,55.33,1.42,8.13,0xdf48b076fab4a9adffbbb903a053a9682d02e1b2a5a897d6c8d7871fd4fb08cd,2740698,2740417
http://localhost:8545,1435,21,156.08,44.22,20.41,0.86,9.12,0x9d5e0b71f2bc59eab3c63c3f4a4be81a9308bd37a9026aa349a1a8f9c77f07f4,2740686,2740405
http://localhost:8545,1436,27,156.19,44.22,27.52,0.87,9.14,0x244c8e64519489daf480674067f052fe14e96589895fa49bcdc976cf5a68a2bc,2740674,2740393
http://localhost:8545,1437,16,156.18,44.22,19.77,0.87,9.12,0x19e983e2f852409ef387a8f82f887a7936bd890f90dbb67c07dc61d65b573814,2740752,2740471
http://localhost:8545,1438,21,156.08,44.22,63.99,1.94,9.13,0x79efe20a69671be107e24f6e51752860dcbb36beb5964f2ea8438fe8929639aa,2740755,2740474
http://localhost:8545,1439,22,155.96,44.22,21.58,0.85,9.12,0xc63b2a1a2610cea5603c047f80d170c995d402cc4084856ace6f294cb49f30f1,2740638,2740357
http://localhost:8545,1440,13,156.11,44.22,13.52,0.86,10.12,0x6fc093dab1d99e85bf6621695f1272da2179193dd4a4ca1a060ffd04229b4276,2740785,2740504
http://localhost:8545,1441,17,156.17,44.22,17.04,0.85,8.14,0xcc8fa3bcdf08b18480e568f69b43d1d0791c4032bde152abc11d8c87f7681513,2740755,2740474
http://localhost:8545,1442,27,155.94,44.22,62.96,1.32,8.13,0x96cdde6aa8fac464350f11e62ff98020b6c3af08b8c0fa20b38f9d4957b87089,2740710,2740429
http://localhost:8545,1443,15,156.21,44.22,14.91,0.86,8.12,0xefbf61693dcffa6067ec03f3f93812b7b239bfd53a292af93e29651d5ac62774,2740758,2740477
http://localhost:8545,1444,17,156.04,44.22,17.04,0.87,10.11,0xa5db5c3ac81f70c138a6606ea423d3ae531d702622e1dd848eee1bea02bcb4af,2740713,2740432
http://localhost:8545,1445,24,156.32,44.22,23.39,0.87,9.16,0x21e367c389f066c6aeb8ff0e3e3b331ead4960d24c1220ba2728b4451d9c23ca,2740791,2740510
http://localhost:8545,1446,38,156.22,44.22,68.60,1.32,10.13,0x929d25e093308a3ff3655ddfac6d1ade1b648c56e3e32f7ecd21e9a473ff336b,2740713,2740432
http://localhost:8545,1447,17,156.21,44.22,17.88,0.87,9.14,0xbb787d51b63083da7e3fbbda91fee14fbb9a91b56575d131d90bfbfb3975a1fc,2740740,2740459
http://localhost:8545,1448,18,156.10,44.22,17.51,0.87,9.13,0xcb4af03fd417cb92aa1ca0317adf6a8533ac159ecfde6111adbbff6154f2cab3,2740764,2740483
http://localhost:8545,1449,25,156.17,44.22,26.53,0.87,9.12,0x173212692b26cd63ac0388ebc4595fb1723ede85add06b5fa05d5d93a2db3289,2740743,2740462
http://localhost:8545,1450,21,156.28,44.22,53.93,1.44,10.12,0x9463679bdbe3bc66d2e95781988b889cc27bec1bd28d920b4b7f476a0d15298f,2740740,2740459
http://localhost:8545,1451,16,156.16,44.22,15.52,0.87,9.13,0x524cc0cd0018321d51387ad77e2813589c15df92dc1262e10570aac1b03ccd17,2740791,2740510
http://localhost:8545,1452,14,156.27,44.22,14.46,0.86,9.12,0xce0f621f154d058e84b2dc9d5bc4791d9e787336bf195202b63cb1d2f1e4efcc,2740707,2740426
http://localhost:8545,1453,23,156.26,44.22,23.09,0.86,9.13,0xf73d4201d6da5e6a8f7192f2ba8fba4046dc7bd4e537a20cf3c3953ea09320a6,2740713,2740432
http://localhost:8545,1454,21,156.20,44.22,62.89,1.75,9.13,0xee9feada76260e76854be613ea9090d9d418fe2c4aec8b7372ed8a9495fb7e66,2740755,2740474
http://localhost:8545,1455,14,156.06,44.22,13.58,0.85,10.12,0x1c771230da3125cc24121349c772f625b175a02384d9613af69e351cfc4e069a,2740716,2740435
http://localhost:8545,1456,17,156.20,44.22,17.04,0.86,8.12,0x988d8d3056762c64459408c68685ff570dd0166021c6c60e8ef4894225c2bec2,2740695,2740414
http://localhost:8545,1457,19,155.89,44.22,22.73,0.85,8.15,0x22525a82cb86526f4c3358f10cf576a7546ecd0bd04fc9ab8969fb800de4f14a,2740734,2740453
http://localhost:8545,1458,26,156.16,44.22,64.25,1.55,9.12,0xb2fc95016626e94621192544f1d3ae5edb5b4abc6893be060d0bd8c408703237,2740710,2740429
http://localhost:8545,1459,14,156.04,44.22,14.01,0.86,9.12,0x293f3f76fd949cb95638eb656f2889ee7acac4e58266fa6cdce830116b3b187f,2740689,2740408
http://localhost:8545,1460,16,156.26,44.22,15.47,0.87,8.12,0x7c81bd4490ea29e4cbc52bf2f864dfc17adc9b129608c8ea67feb3e4047c85de,2740707,2740426
http://localhost:8545,1461,17,156.10,44.22,17.27,0.86,9.12,0x957ac315c95e7d4f3ad854dc8b0aaec74a0da06ae663690a83312bb39e211dc2,2740701,2740420
http://localhost:8545,1462,23,156.30,44.22,52.45,1.32,9.13,0x9ed95c67dedf0bc161e30d12bafe694d6605405db71ac8359219533ea62d1c5e,2740755,2740474
http://localhost:8545,1463,17,155.88,44.22,17.00,0.87,9.14,0x6fa7b753f00995c7f6759c86f7aee38b21592eec6b05a6dfb79108370266e220,2740677,2740396
http://localhost:8545,1464,19,156.21,44.22,18.96,0.87,9.12,0xf9fce278abf89da7273e4102600a1514fd9eafbc2b73a85f1a649a2a67bb4bb5,2740689,2740408
http://localhost:8545,1465,17,156.12,44.22,17.87,0.86,10.19,0x2432be6d4f6d635f9cc28074e01c617e6249fcb2f3d63e8b6e704841735677d9,2740767,2740486
http://localhost:8545,1466,49,156.09,44.22,69.49,1.36,8.15,0x495cc6a8cec5ad3aa2529f104ab5247d9a4e49210b7d254696f13b995bfc9a80,2740698,2740417
http://localhost:8545,1467,19,156.18,44.22,19.21,0.86,9.12,0x94f5b6391e7cb7bfdb2c9c55ccf190960c83b2d77aabcd54809b5140d2206b0c,2740746,2740465
http://localhost:8545,1468,24,156.23,44.22,24.47,0.87,11.14,0x254d7d0434334f3b5d081ba841819f69771c3a566c3148fb2a49c02e65b13ce3,2740680,2740399
http://localhost:8545,1469,14,156.09,44.22,13.92,0.87,9.16,0xc856df7508a4958e6ab15e68e90ad502e103049aa3e2de98e241c22da31dba57,2740788,2740507
http://localhost:8545,1470,22,156.17,44.22,59.58,1.49,9.15,0xc152c4a8e6fe9602ee930eea698dbe2ac5e7630fab9a965ab7b681889ad7a024,2740788,2740507
http://localhost:8545,1471,15,156.27,44.22,15.18,0.86,8.13,0xf09b49f67db5e484875cebd3398af910474d4ec614f3ef0f098fda05d26bfbb1,2740704,2740423
http://localhost:8545,1472,18,156.22,44.22,17.09,0.87,8.15,0x21b3a0fc570c49e4ba4bcacfc5908412fe8a41121e858b68f4c9b8d059477766,2740728,2740447
http://localhost:8545,1473,28,156.07,44.22,27.68,0.87,8.12,0xb6a404a09baae294d9fc2ab36816b04871bf1f1eebc274720fa71531831fd6eb,2740788,2740507
http://localhost:8545,1474,25,156.21,44.22,63.77,1.63,11.12,0x58f9b3880af41869b1f203efdf9fb77909ed47a35f0e8b75de89766175a51e4e,2740749,2740468
http://localhost:8545,1475,22,156.09,44.22,23.22,0.86,9.11,0xa8c5a89d354511e7bcbb7cec01d6b66c43ee79a46cbb6f6a51856b4a46e7313b,2740749,2740468
http://localhost:8545,1476,15,156.15,44.22,15.07,0.86,10.13,0x86cc43d901e70dde2542b811a15a8811835115bcc17e0c88b74ed88bb45d581e,2740728,2740447
http://localhost:8545,1477,18,156.10,44.22,21.84,0.86,10.16,0xf4b509a94d5d886deec29158b752507f96d124ee077f70b7962ad3db1574b711,2740650,2740369
http://localhost:8545,1478,19,156.24,44.22,52.79,1.54,9.12,0xca1904a5e1fb359a91d592ed265aedd1be3321378babcd9fa6f5731d6cf23857,2740770,2740489
http://localhost:8545,1479,27,155.97,44.22,27.16,0.85,9.12,0xfe70fd6179a01cf9a7f8fd2d455f4ff4c3c4e7fba162500a335d85cd6c173a55,2740740,2740459
http://localhost:8545,1480,16,156.15,44.22,18.83,0.86,9.13,0x3e56d0bf348e8cbd5ac4da3b794985786c38a042e5b15f97d10e301b777d69a1,2740689,2740408
http://localhost:8545,1481,17,156.43,44.22,26.41,0.95,9.12,0xf9ad3d172dde751335c025e0d6acb980a7ef3924df05182584bdc51bd16161ac,2740668,2740387
http://localhost:8545,1482,24,156.17,44.22,55.61,1.29,8.12,0x1de6d897b41134fa9e2c3e138a97ae69d6a823b542a59d08fe111cad3db6b440,2740752,2740471
http://localhost:8545,1483,21,156.14,44.22,21.00,0.87,9.12,0x93c233bae929a34e5a9a7e8e4216ecb3103c963678ec3ceeaa23c05fb34de7ec,2740734,2740453
http://localhost:8545,1484,15,156.11,44.22,15.27,0.87,8.13,0x73af118b3f7fc4fb8c866d159887e8a7d74313342458d6318b4ee8aa606dbd29,2740707,2740426
http://localhost:8545,1485,34,155.98,44.22,34.11,0.87,8.14,0x436c84009ecfdceddc37da5c7cc9446f82f1e774717b352e19cdc5fd2ea5a30b,2740779,2740498
http://localhost:8545,1486,22,156.12,44.22,55.99,1.48,10.13,0xb3ef67d0d491316db294c347ca2c41655e110d2cd78ae4cf0b7282cc5db9ce72,2740683,2740402
http://localhost:8545,1487,17,155.93,44.22,16.88,0.86,11.16,0x42215eb24f25851b1ec161477cf411e984a0cbbb52cdec3f5d272f3cc95787ad,2740749,2740468
http://localhost:8545,1488,25,156.31,44.22,25.42,0.87,9.12,0x0be04211fc98959763232266f2a00f7b61e8f1644d0e20e071a213243045bb4a,2740755,2740474
http://localhost:8545,1489,13,156.15,44.22,13.61,0.86,9.12,0x7d6064fa4560e32331ed908267529435fe563e79db617ed1c4b0476a9cb72baa,2740740,2740459
http://localhost:8545,1490,30,156.33,44.22,80.75,1.35,9.17,0x06145d9be2baffbc7ee4f7bf1e2239475cefc9b6e416e89c3b7cbc58693cf0f3,2740752,2740471
http://localhost:8545,1491,12,156.30,44.22,12.16,0.87,9.11,0xac732a61a69aa71805b1065d5df484434c39f56c6c669beb35fa312f2736214b,2740809,2740528
http://localhost:8545,1492,21,156.10,44.22,21.22,0.87,9.14,0xe68c4f0f69845d19e6f576d1fcfae830dbe1b582d410d24d0e16043e439e96bc,2740716,2740435
http://localhost:8545,1493,12,156.21,44.22,12.13,0.88,9.12,0x9f4a4017a96e2975ee2666935972a8a8884c15fa81ba4ef35976e4608ab61316,2740713,2740432
http://localhost:8545,1494,24,156.17,44.22,63.91,1.38,9.12,0x24200fc6b4383e852f27223c940417399ed7ae6254baad95348f44d98314b966,2740755,2740474
http://localhost:8545,1495,16,156.29,44.22,15.47,0.87,9.12,0x29d247649eea688ab0db0a5627fa4593fbc4e12066c872ebb896f146da313061,2740767,2740486
http://localhost:8545,1496,15,155.86,44.22,15.57,0.87,9.13,0xb05fb6ac6aa2bcbe5b761810b9c8ecafa5a60fe8c9af4921ab922acc2d979844,2740710,2740429
http://localhost:8545,1497,21,156.10,44.22,20.96,0.87,10.14,0x1174e40b4be10a272c3b8f62100cf3d96897688edd3c06d212e72555a09f4ece,2740737,2740456
http://localhost:8545,1498,19,155.98,44.22,58.98,1.93,8.14,0x6609649e176eceb87935b0ae33ac49770094795d969d63c034b7d0c920d86319,2740731,2740450
http://localhost:8545,1499,16,156.20,44.22,15.94,0.85,8.15,0x352b3fb21c064eda6fe8ddc7addb7eadee195040b975f5ce7d56353efd6044ad,2740755,2740474
http://localhost:8545,1500,13,156.03,44.22,13.75,0.86,9.11,0x27486f5e21fe4860831795f372aa287a9c19e5b6db0ce09345813ee175ade850,2740689,2740408
http://localhost:8545,1501,18,156.01,44.22,17.34,0.85,9.12,0x8d40f6a6bfd81011e2651476265f668d1782ec6bf0d4e68523be53c0e65d7281,2740794,2740513
http://localhost:8545,1502,30,156.12,44.22,79.19,1.68,9.12,0x8cf8b9030b722e2c03b223738a0788e4a9dd4d7d2665dfd47653412c24fe2be6,2740704,2740423
http://localhost:8545,1503,14,156.21,44.22,14.14,0.85,10.12,0xb7e7a90450568f0d6813de5993bea45dd91dc4cbea732c01b5295ddfff02350d,2740821,2740540
http://localhost:8545,1504,15,156.37,44.22,15.19,0.86,9.13,0xe262f61c5e4f34b907020ec31c421258b9c356f56a645e233596c9fa7778916d,2740758,2740477
http://localhost:8545,1505,16,156.07,44.22,15.24,0.86,8.12,0x4931268001cb3e66a1978acf7321d9b192f9492cddea1e03762344fda7f7f985,2740818,2740537
http://localhost:8545,1506,31,156.21,44.22,81.50,1.32,9.12,0x1856b2b55300f16e55c437826692c13e7b0b229dc15bba79198c4b86912b974b,2740779,2740498
http://localhost:8545,1507,19,156.20,44.22,19.17,0.86,9.13,0xe8a2f498c12c3d0d32d0c1995b82023a63daaa0bea4026d1ee2acb04be4e6202,2740821,2740540
http://localhost:8545,1508,12,155.96,44.22,12.61,0.86,9.18,0x1eeddf0ff14ecf0864c121b49aa3bfc63d13e1e0ff043abb564bf21216bf6a00,2740752,2740471
http://localhost:8545,1509,17,155.93,44.22,17.48,0.87,8.16,0x0a7e348886935e38838777ee83a3f3098b55365a40e7b76116a13e456ede6307,2740698,2740417
http://localhost:8545,1510,32,155.82,44.22,72.61,1.53,9.13,0xd37e0f1ed305a4270b2fa3e05b5b4ce36b7344fccaae2904bc3ac4ef8d9904b7,2740719,2740438
http://localhost:8545,1511,17,156.32,44.22,16.96,0.86,9.12,0x3f9ef852d23b09ff0250b98494ceff9db51d858906fb8bda3f94ccc8feddba45,2740836,2740555
http://localhost:8545,1512,20,156.20,44.22,19.39,0.86,9.12,0xe2eabe0a1e702065e0ad355c9db9909a7ac90c7685735b68104178e957f0e23a,2740725,2740444
http://localhost:8545,1513,18,156.21,44.22,18.15,0.85,9.13,0xb92738c481d14e1825ed3c02424bd3a48c3f09f88380b399db94b4a849494f70,2740740,2740459
http://localhost:8545,1514,25,156.07,44.22,60.46,1.32,9.11,0x678a1fe36d6e37fdc077b5008131b92cb184cd16fcc5fb61e091ccb2e2a7c029,2740725,2740444
http://localhost:8545,1515,28,156.13,44.22,27.99,0.87,9.13,0x750cd77f2c159aaa78e081b6a70adf21728c9cf378091c527f0f45a4d3552115,2740752,2740471
http://localhost:8545,1516,15,156.07,44.22,14.48,0.87,8.11,0x46b2ef607cd535f7e6c27de9015a5b90d8155aea0ded1d9758f3f5bad43b286a,2740776,2740495
http://localhost:8545,1517,25,156.24,44.22,25.27,0.86,8.11,0x59cd2c315322fba28e2c39d76acb900469f73f3d674c92bae51840e6819d2cc1,2740797,2740516
http://localhost:8545,1518,27,156.34,44.22,89.55,1.48,10.12,0xf17a8c9ab16a8ef780f7025244688d63d8c29d53ef22e6ba05010e742f59f52e,2740755,2740474
http://localhost:8545,1519,15,156.17,44.22,15.08,0.86,8.13,0xbcf61550a37576b4ef0c1043faf0315bf98ecbc7941b03da84d6eed642684e19,2740740,2740459
http://localhost:8545,1520,15,156.04,44.22,14.82,0.86,9.12,0x355e90d34ac5f56435776e317010b34ccec8f1cfc638da4ff4db17d3f5f8574b,2740746,2740465
http://localhost:8545,1521,16,156.23,44.22,16.91,0.86,9.13,0xe656c540c395deb276d66f4f4d77b968b5c985b15c8c46b338a7c47851ef5e64,2740713,2740432
http://localhost:8545,1522,25,156.14,44.22,63.06,1.32,9.13,0x86fca8ee8ad6facc1e20829714b4950277c38b51ff4ce60d016d73d66ecc74e0,2740737,2740456
http://localhost:8545,1523,17,156.04,44.22,17.38,0.87,9.14,0x971fdc43caf03f97f268d5d0e16c88123b107034376c6ffd61b78d49f65daf7e,2740761,2740480
http://localhost:8545,1524,15,156.08,44.22,15.39,0.87,9.15,0xc325a25560eb8c0c3e3640e9b3f42978022548fc12b20e26bdd2ad8b8b23d0e5,2740791,2740510
http://localhost:8545,1525,18,156.13,44.22,17.46,0.86,8.13,0x613c436b249d5dea6719dc1a52a5a58cd97f74c959abae65e37d1e593c6d1b5c,2740740,2740459
http://localhost:8545,1526,21,156.51,44.22,52.63,1.60,10.13,0xd22c80a5c0b696f5604c2f24eac75d352dd1d87832fd24c38eaaba10c0a1bcfa,2740815,2740534
http://localhost:8545,1527,19,156.18,44.22,18.88,0.87,9.12,0xba354c8d0cc2b5e3fc53c9bd3c6df635f989f415ca31ca25f94040146d45b44a,2740722,2740441
http://localhost:8545,1528,16,156.14,44.22,16.14,0.87,10.13,0x842d27bcd0c3e7f51a592ea0976e75bde78923037c4dce47befd543295b18b00,2740767,2740486
http://localhost:8545,1529,15,156.09,44.22,14.85,0.87,8.16,0x82d321a4fdf58c1d895179ad495b2f6f13cc1e30524546bcecd51c3efde3bd41,2740710,2740429
